㰶	(夂卜口欠,JiFbKkPq,yǒu_ǒu,CJK-A)
㰷	(歹匕欠,SdWbPq,zì,CJK-A)
㰸	(亼口人欠,ZiKkHrPq,liǎn,CJK-A)
㰹	(戊{横类}口欠,MuDiKkPq,xiān_xiàn_hǎn,CJK-A)
㰺	({叚字旁无二}二{叚右角}欠,FsNeVkPq,xià_xiá,CJK-A)
㰻	(壴欠,EuPq,yǐ_xī_hòu,CJK-A)
㰼	(匚大人欠,VkIdHrPq,shà_qiè,CJK-A)
㰽	(匚日女欠,VkUrWnPq,yàn,CJK-A)
㰾	(白方欠,JbMfPq,jiào,CJK-A)
㰿	(爫幺大欠,IaDyIdPq,xī,CJK-A)
㱀	(勹䶹勹欠,AkAeAkPq,chǐ,CJK-A)
㱁	(屮凵示欠,McJkLsPq,shì_kuǎn,CJK-A)
㱂	(广{聿三}氺欠,BgWjMsPq,kāng,CJK-A)
㱃	(亽{折类}酉欠,ZiAeByPq,yǐn,CJK-A)
㱄	(黑欠,NhPq,hēi_mò,CJK-A)
㱅	(士冖豆欠,JsGgGdPq,yì,CJK-A)
㱆	(虍豆欠,ShGdPq,xī,CJK-A)
㱇	(土人人欠,EtHrHrPq,sè_xì,CJK-A)
㱈	(木木示欠,YmYmLsPq,jìn,CJK-A)
㱉	(业䒑未欠,OyNbVwPq,yè,CJK-A)
㱊	(三{撇类}{见二}欠,AsTpJkPq,yōu,CJK-A)
㱋	({雨头}隹欠,XvMiPq,què,CJK-A)
㱌	(耳耳耳欠,VeVeVePq,yé_chè,CJK-A)
㱍	(言糹糹欠,DyFsFsPq,luán,CJK-A)
㱎	(罒{鳏下角}魚欠,BsMsAvPq,kūn,CJK-A)
㱏	({横类}{横类}{止变},DiDiLi,zhèng,CJK-A)
㱐	(二{捺、点类}止,NeOdLi,0,CJK-A)
㱑	(止夕,LiVx,0,CJK-A)
㱒	(止可,LiEk,0,CJK-A)
㱓	(止亽龴,LiZiIs,0,CJK-A)
㱔	(止匕夕,LiWbVx,xiē,CJK-A)
㱕	(止彐冖巾,LiWjGgAj,0,CJK-A)
㱖	(止亠人十,LiLwHrPs,cuì,CJK-A)
㱗	(止自犬,LiViAq,xiū,CJK-A)
㱘	(厂日{青字底}止,UcUrFyLi,àn,CJK-A)
㱙	(歹{横类}{折类},SdDiAe,xiǔ_guǎ,CJK-A)
㱚	(歹月,SdFy,cán,CJK-A)
㱛	(歹歹,SdSd,chuǎn_bù,CJK-A)
㱜	(歹龰,SdLi,zhá,CJK-A)
㱝	(歹匕力,SdWbCl,0,CJK-A)
㱞	(歹立,SdXl,yì_lā,CJK-A)
㱟	(歹皮,SdNp,pī_pǐ,CJK-A)
㱠	(歹古,SdOg,kū_gū,CJK-A)
㱡	(歹{告字头}儿,SdXnRe,shēng,CJK-A)
㱢	(歹{捺、点类}艮,SdOdPg,láng,CJK-A)
㱣	(歹爫女,SdIaWn,tuǐ,CJK-A)
㱤	(歹木斤,SdYmSj,xī,CJK-A)
㱥	(歹土八夂,SdEtNbJi,líng_lèng,CJK-A)
㱦	(歹大可,SdIdEk,qī,CJK-A)
㱧	(歹宀夕㔾,SdGgVxWj,wò_yuǎn,CJK-A)
㱨	(歹宀{定字底},SdGgEs,liàn,CJK-A)
㱩	(歹十{折类}大,SdPsAeId,dú,CJK-A)
㱪	(歹民日,SdVmUr,mèn,CJK-A)
㱫	(歹束丷,SdTsNb,làn,CJK-A)
㱬	(歹田{横类}{畏字底},SdCtDiQi,wěi,CJK-A)
㱭	(歹{段字旁无横}{横类}殳,SdOsDiRs,duàn,CJK-A)
㱮	(歹{贵字头}贝,SdVcVb,kuài,CJK-A)
㱯	(歹山豆,SdUsGd,ái,CJK-A)
㱰	(歹宀辛,SdGgSx,zǎi,CJK-A)
㱱	(歹鬼,SdEg,huì,CJK-A)
㱲	(歹{益字头}皿,SdMsHm,yì,CJK-A)
㱳	(艹日大歹,ZcUrIdSd,mò,CJK-A)
㱴	(歹龶貝,SdJfVb,zì,CJK-A)
㱵	(歹十艹貝,SdPsZcVb,fèn,CJK-A)
㱶	(歹壴彡,SdEuFs,péng_bēng,CJK-A)
㱷	(歹隹木,SdMiYm,0,CJK-A)
㱸	(歹辟,SdMp,bì,CJK-A)
㱹	(歹厂禾止,SdUcBhLi,lì,CJK-A)
㱺	(歹虍田皿,SdShCtHm,lú,CJK-A)
㱻	(歹{赢字框}羊,SdOiSy,luò,CJK-A)
㱼	(巳殳,VsRs,hāi,CJK-A)
㱽	(冖{见字底}殳,GgReRs,zhěn_qín,CJK-A)
㱾	(亥殳,XhRs,gāi_kāi,CJK-A)
㱿	(士冂{横类}殳,JsJkDiRs,què_hù_qiǎng,CJK-A)
㲀	(辰殳,ScRs,zhēn_chēn,CJK-A)
㲁	(穴工殳,AxLgRs,kōng_zhōng,CJK-A)
㲂	(尚殳,SsRs,chéng,CJK-A)
㲃	({卢字头}日十殳,FbUrPsRs,jiù,CJK-A)
㲄	(士冖王殳,JsGgRwRs,jué_kū,CJK-A)
㲅	(宀丰口殳,GgJfKkRs,jì,CJK-A)
㲆	(士{眉字框}殳龴,JsFsRsIs,líng,CJK-A)
㲇	(士{眉字框}殳{冬字底},JsFsRsGb,0,CJK-A)
㲈	(士{眉字框}殳口,JsFsRsKk,sháo_táo,CJK-A)
㲉	(士冖{横类}殳,JsGgDiRs,què,CJK-A)
㲊	({卢字头}{折类}{撇类}殳,FbAeTpRs,ruì,CJK-A)
㲋	({免五}{比字旁}匕,AtWbWb,chuò,CJK-A)
㲌	(毛乃,QmDn,nèng,CJK-A)
㲍	(支毛,RiQm,zhī,CJK-A)
㲎	(毛毛,QmQm,lóu,CJK-A)
㲏	(片毛,JpQm,pāo,CJK-A)
㲐	(毛亽{折类},QmZiAe,0,CJK-A)
㲑	(毛水,QmMs,0,CJK-A)
㲒	(句毛,EjQm,bào_qú,CJK-A)
㲓	(毛戊{捺、点类},QmMuOd,róng_shù,CJK-A)
㲔	(辛毛,SxQm,xiān,CJK-A)
㲕	(爫寸毛,IaOcQm,lèi,CJK-A)
㲖	({尚字头}{青字底}毛,IxFyQm,xiāo,CJK-A)
㲗	(爫子毛,IaHiQm,fū,CJK-A)
㲘	(貝毛,VbQm,qú,CJK-A)
㲙	(毛{充字头}{荒字底},QmZyKc,0,CJK-A)
㲚	(氵{少三}{撇类}毛,MsIxTpQm,shā,CJK-A)
㲛	(矢口毛,GsKkQm,zhǐ,CJK-A)
㲜	(火火毛,RhRhQm,tán,CJK-A)
㲝	(毛隹,QmMi,rǒng,CJK-A)
㲞	(亠人人毛,LwHrHrQm,sū_zú,CJK-A)
㲟	(艹{见二}大毛,ZcJkIdQm,yǐng,CJK-A)
㲠	(未攵毛,VwApQm,máo,CJK-A)
㲡	(木示毛,YmLsQm,nài,CJK-A)
㲢	(户{扁字心}毛,DhYcQm,biàn,CJK-A)
㲣	(臼{竖类}又毛,YjHsTyQm,0,CJK-A)
㲤	({衣框}口{横类}毛,QiKkDiQm,shuāi,CJK-A)
㲥	(广肀口毛,BgIvKkQm,táng,CJK-A)
㲦	(十日十毛,PsUrPsQm,hàn,CJK-A)
㲧	(毛又{捺、点类}虫,QmTyOdVc,sào,CJK-A)
㲨	(艹耳毛,ZcVeQm,róng,CJK-A)
㲩	(毛日羽,QmUrWv,0,CJK-A)
㲪	(癶豆毛,NbGdQm,dēng,CJK-A)
㲫	(业{差字头}{捺、点类}毛,OySyOdQm,pú,CJK-A)
㲬	(隹灬毛,MiRhQm,jiāo,CJK-A)
㲭	(火火火毛,RhRhRhQm,tǎn,CJK-A)
㲮	(毛{竹头}亼口,QmJuZiKk,0,CJK-A)
㲯	(臣{临右角}皿毛,EcJuHmQm,rán,CJK-A)
㲰	(宀心皿毛,GgLxHmQm,níng,CJK-A)
㲱	(毛巛{巤字底},QmKcEs,liè,CJK-A)
㲲	(田田田毛,CtCtCtQm,dié,CJK-A)
㲳	(氏{捺、点类}{撇类}夫,ZsOdTpGf,dié_zhì,CJK-A)
㲴	(气口{竖类},IqKkHs,zhòng,CJK-A)
㲵	(气{尚字头}{青字底},IqIxFy,0,CJK-A)
㲶	(气{卢字头}{鹵字底},IqFbKl,lǜ,CJK-A)
㲷	(气吅田十,IqPxCtPs,dàn,CJK-A)
㲸	(氵乙,MsKi,xī,CJK-A)
㲹	(氵几,MsQj,guǐ,CJK-A)
㲺	(氵七,MsCq,jí,CJK-A)
㲻	(亻水,HrMs,nì,CJK-A)
㲼	(氵乂,MsEi,yì_chà,CJK-A)
㲽	(氵刀{捺、点类},MsNdOd,niàn_rěn,CJK-A)
㲾	(宀水,GgMs,yǔ,CJK-A)
㲿	(氵广,MsBg,wǎng,CJK-A)
㳀	(氵戈,MsAg,guò,CJK-A)
㳁	(氵厂人,MsUcHr,zè,CJK-A)
㳂	(氵八厶,MsNbIs,yán_yàn,CJK-A)
㳃	(氵九十,MsLjPs,cuì,CJK-A)
㳄	(氵欠,MsPq,xián,CJK-A)
㳅	(氵不,MsRb,jiǎo,CJK-A)
㳆	(氵斗,MsLd,tǒu,CJK-A)
㳇	(氵八乂,MsNbEi,fù,CJK-A)
㳈	(氵十{撇类}{折类},MsPsTpAe,pèi,CJK-A)
㳉	(氵月,MsFy,0,CJK-A)
㳊	(氵攵,MsAp,yōu_zhōng,CJK-A)
㳋	(氵{丘无横}{横类},MsSjDi,qiū,CJK-A)
㳌	(氵甲,MsHj,yā,CJK-A)
㳍	(氵{左字框}巾,MsPsAj,bù,CJK-A)
㳎	(氵厶廾,MsIsZc,biàn,CJK-A)
㳏	(氵口㐅,MsKkEi,shì,CJK-A)
㳐	(氵木{折类},MsYmAe,zhá,CJK-A)
㳑	(氵皿,MsHm,yì,CJK-A)
㳒	(氵大厶,MsIdIs,biàn,CJK-A)
㳓	(氵{左字框}口,MsPsKk,0,CJK-A)
㳔	(氵又寸,MsTyOc,duì,CJK-A)
㳕	(氵丷三,MsNbAs,lán,CJK-A)
㳖	(氵衣,MsQi,yī,CJK-A)
㳗	(氵又{捺、点类}土,MsTyOdEt,chài_chà,CJK-A)
㳘	(氵{充字头}儿,MsZyRe,chōng,CJK-A)
㳙	(氵厶{青字底},MsIsFy,xuàn,CJK-A)
㳚	(氵戊{捺、点类},MsMuOd,xù,CJK-A)
㳛	(氵臼人,MsYjHr,yú_yóu,CJK-A)
㳜	(氵亻木,MsHrYm,xiū,CJK-A)
㳝	(氵亻{撇类}士,MsHrTpJs,0,CJK-A)
㳞	(氵亻口{竖类},MsHrKkHs,0,CJK-A)
㳟	(龷八氺,PnNbMs,0,CJK-A)
㳠	(氵大辶,MsIdJc,tà,CJK-A)
㳡	(氵寸辶,MsOcJc,guō,CJK-A)
㳢	(氵{撇类}大{乔字底},MsTpIdNd,0,CJK-A)
㳣	(氵老,MsRl,0,CJK-A)
㳤	(氵廾,MsZc,0,CJK-A)
㳥	(氵王廾,MsRwZc,lòng,CJK-A)
㳦	(氵戈廾,MsAgZc,xiè,CJK-A)
㳧	(氵耳{折类},MsVeAe,chè_rè,CJK-A)
㳨	(氵巛歹,MsKcSd,jiǎn,CJK-A)
㳩	(氵工{周字框}亠,MsLgJkLw,tān,CJK-A)
㳪	(氵不口,MsRbKk,pì,CJK-A)
㳫	(水臼,MsYj,zǎn,CJK-A)
㳬	(氵{卧人}疋,MsStEs,xuán,CJK-A)
㳭	(氵口木,MsKkYm,xián,CJK-A)
㳮	(氵尸水,MsFsMs,niào,CJK-A)
㳯	(氵辛,MsSx,0,CJK-A)
㳰	(氵{充字头}廾,MsZyZc,0,CJK-A)
㳱	(氵阝日,MsXeUr,0,CJK-A)
㳲	(氵氵大{捺、点类},MsMsIdOd,0,CJK-A)
㳳	(氵古{见字底},MsOgRe,0,CJK-A)
㳴	(氵心{撇类}土,MsLxTpEt,mì,CJK-A)
㳵	(氵禾子,MsBhHi,jì,CJK-A)
㳶	(氵爫子{折类},MsIaHiAe,nǒu_rǔ,CJK-A)
㳷	(氵勹{横两撇}日,MsAkFsUr,hū_mǐn_wěn_tuì,CJK-A)
㳸	(氵艹亻{化字边},MsZcHrWb,huā,CJK-A)
㳹	(氵木王,MsYmRw,wǎng_wāng,CJK-A)
㳺	(氵扌{卧人}子,MsOsStHi,yóu,CJK-A)
㳻	(氵龷日,MsPnUr,zé,CJK-A)
㳼	(戈口{横类}水,AgKkDiMs,bì_yù,CJK-A)
㳽	(氵弓{尔字头}小,MsCgDdIx,mǐ,CJK-A)
㳾	(氵{差字头}{折类},MsSyAe,qiāng,CJK-A)
㳿	(氵{充字头}木,MsZyYm,xiè,CJK-A)
㴀	(氵艹{撇类}之,MsZcTpXi,fàn_fān,CJK-A)
㴁	(氵{横类}大井,MsDiIdVj,yì,CJK-A)
㴂	(氵工冂{里无日},MsLgJkEt,tān,CJK-A)
㴃	(氵户水,MsDhMs,lèi,CJK-A)
㴄	(氵囗八{见二},MsAkNbJk,yǒng,CJK-A)
㴅	(水囗八口,MsAkNbKk,0,CJK-A)
㴆	(氵彐冖巾,MsWjGgAj,jìn,CJK-A)
㴇	(水水水,MsMsMs,shè_máng,CJK-A)
㴈	(氵{丘无横}{横类}山,MsSjDiUs,yìn,CJK-A)
㴉	(氵厶厶二,MsIsIsNe,jǐ,CJK-A)
㴊	(氵䒑䶹刂,MsNbAeNd,0,CJK-A)
㴋	(氵肀{乔字底}八,MsIvNdNb,sù,CJK-A)
㴌	(氵女古,MsWnOg,0,CJK-A)
㴍	(氵{折类}水三,MsAeMsAs,0,CJK-A)
㴎	(氵大示,MsIdLs,nài,CJK-A)
㴏	(氵穴王,MsAxRw,wǎng,CJK-A)
㴐	(氵目{横类}{折类},MsEmDiAe,miàn_miǎn,CJK-A)
㴑	(氵广䒑䶹,MsBgNbAe,sù,CJK-A)
㴒	(氵亠{亦字底}廾,MsLwRhZc,yì,CJK-A)
㴓	(氵田心,MsCtLx,shāi,CJK-A)
㴔	(氵{负字头}彐心,MsDdWjLx,xī_jí_yì_sè,CJK-A)
㴕	(氵艹禾,MsZcBh,jí,CJK-A)
㴖	(氵革,MsRg,luò,CJK-A)
㴗	(氵覀女,MsUxWn,yōu,CJK-A)
㴘	(氵{冒字头}目,MsUrEm,mào,CJK-A)
㴙	(氵千臼,MsNqYj,zhǎ_zhá,CJK-A)
㴚	(氵䒑{豕省},MsNbHs,suì,CJK-A)
㴛	(氵至攵,MsGiAp,zhì,CJK-A)
㴜	(氵户{扁字心},MsDhYc,biàn,CJK-A)
㴝	(禾刂{全字头}水,BhNdHrMs,lí,CJK-A)
㴞	(氵爫{竖类}日,MsIaHsUr,0,CJK-A)
㴟	(氵厂日子,MsUcUrHi,0,CJK-A)
㴠	(氵了口凵,MsElKkJk,0,CJK-A)
㴡	(氵禾日,MsBhUr,0,CJK-A)
㴢	(氵氵亻{竖类},MsMsHrHs,0,CJK-A)
㴣	(氵氵{大框}弓,MsMsIdCg,0,CJK-A)
㴤	(氵木{捺、点类}王,MsYmOdRw,0,CJK-A)
㴥	(氵山{尚字头}{青字底},MsUsIxFy,qiào,CJK-A)
㴦	(氵宀口口,MsGgKkKk,guàn,CJK-A)
㴧	(氵自心,MsViLx,xī,CJK-A)
㴨	(氵月䒑大,MsFyNbId,zhèn,CJK-A)
㴩	(氵巛口巴,MsKcKkBb,yōng,CJK-A)
㴪	(氵自木,MsViYm,niè,CJK-A)
㴫	(氵{聿三}{撇类}阝,MsWjTpXe,jùn_yá,CJK-A)
㴬	(氵身寸,MsXsOc,xiè,CJK-A)
㴭	(氵穴目,MsAxEm,yǎo,CJK-A)
㴮	(氵尸{尚字头}{青字底},MsFsIxFy,xiè,CJK-A)
㴯	(氵月匕日,MsFyWbUr,zhī,CJK-A)
㴰	(氵厶{青字底}匕,MsIsFyWb,néng,CJK-A)
㴱	(氵穴大丷,MsAxIdNb,0,CJK-A)
㴲	(氵{反字框}虎,MsUcSh,sī,CJK-A)
㴳	(氵土尤彡,MsEtVyFs,lǒng,CJK-A)
㴴	(氵火{折类}{折类},MsRhAeAe,chén,CJK-A)
㴵	(氵心{撇类}皿,MsLxTpHm,mì,CJK-A)
㴶	(氵冖隹,MsGgMi,què_hú,CJK-A)
㴷	(氵耳冖{见字底},MsVeGgRe,dān,CJK-A)
㴸	(氵門人,MsSmHr,shǎn,CJK-A)
㴹	(氵米辶,MsFmJc,0,CJK-A)
㴺	(氵氵大人,MsMsIdHr,0,CJK-A)
㴻	(氵豆寸,MsGdOc,0,CJK-A)
㴼	(氵宀亻白,MsGgHrJb,sù,CJK-A)
㴽	(氵{撇类}米心,MsTpFmLx,xiè,CJK-A)
㴾	(氵十冖攵,MsPsGgAp,bó,CJK-A)
㴿	(氵丁頁,MsPdWy,dǐng,CJK-A)
㵀	(氵方{卧人}矢,MsMfStGs,zú,CJK-A)
㵁	(氵艹{充字头}儿,MsZcZyRe,0,CJK-A)
㵂	(氵广廿灬,MsBgPnRh,shù,CJK-A)
㵃	(氵虫宀匕,MsVcGgWb,shé,CJK-A)
㵄	(氵戈口大,MsAgKkId,hàn_yù,CJK-A)
㵅	(氵亽{折类}貝,MsZiAeVb,tān_tàn,CJK-A)
㵆	(氵日{告字头}口,MsUrXnKk,gǎo,CJK-A)
㵇	(氵舌甘,MsWsFg,0,CJK-A)
㵈	(氵氵女古,MsMsWnOg,0,CJK-A)
㵉	(氵氵木木,MsMsYmYm,0,CJK-A)
㵊	(氵日耳又,MsUrVeTy,nà,CJK-A)
㵋	(氵罒貝,MsBsVb,mì,CJK-A)
㵌	(氵彳{反字框}目,MsGcUcEm,xún,CJK-A)
㵍	(氵門心,MsSmLx,mèn,CJK-A)
㵎	(氵門月,MsSmFy,jiàn,CJK-A)
㵏	(氵艹亠十,MsZcLwPs,cuǐ,CJK-A)
㵐	(氵厂䒑欠,MsUcNbPq,jué,CJK-A)
㵑	(氵力口貝,MsClKkVb,hè,CJK-A)
㵒	(氵弗貝,MsXfVb,fèi_pài_bì,CJK-A)
㵓	(氵宀日{定字底},MsGgUrEs,shí,CJK-A)
㵔	(氵大耂日,MsIdRlUr,chě,CJK-A)
㵕	(氵厶厶{恭字底},MsIsIsLx,shèn,CJK-A)
㵖	(氵女口糸,MsWnKkFs,nǜ,CJK-A)
㵗	(冫馬水,GbNmMs,píng,CJK-A)
㵘	(水水水水,MsMsMsMs,màn,CJK-A)
㵙	(氵壴口,MsEuKk,0,CJK-A)
㵚	(氵八乂金,MsNbEiWj,0,CJK-A)
㵛	(氵羊䒑口,MsSyNbKk,0,CJK-A)
㵜	(氵氵十{南字心},MsMsPsSy,0,CJK-A)
㵝	(氵衣冂口,MsQiJkKk,yì,CJK-A)
㵞	(氵禾火心,MsBhRhLx,chóu,CJK-A)
㵟	(氵{微字框}几,MsWwQj,0,CJK-A)
㵠	(氵穴尸凵,MsAxFsJk,kū,CJK-A)
㵡	(氵{雨头}勹巳,MsXvAkVs,báo,CJK-A)
㵢	(氵{雨头}田,MsXvCt,léi,CJK-A)
㵣	(氵日勹欠,MsUrAkPq,kě,CJK-A)
㵤	(氵羽大人,MsWvIdHr,shà,CJK-A)
㵥	(氵宀心皿,MsGgLxHm,bì,CJK-A)
㵦	(氵{左字框}工辶,MsPsLgJc,suí,CJK-A)
㵧	(氵艹日亾,MsZcUrNw,gé_yì,CJK-A)
㵨	(辟水,MpMs,pì_bó,CJK-A)
㵩	(氵艹廿木,MsZcPnYm,yì,CJK-A)
㵪	(氵{美字头}冫欠,MsSyGbPq,xián_yàn_yán,CJK-A)
㵫	(氵子子日,MsHiHiUr,nì,CJK-A)
㵬	(氵月乃皿,MsFyDnHm,yíng,CJK-A)
㵭	(氵耂日灬,MsRlUrRh,zhǔ,CJK-A)
㵮	(氵大革{横类},MsIdRgDi,chún,CJK-A)
㵯	(氵{风省}{横类}鳥,MsQjDiGn,féng,CJK-A)
㵰	(氵{臼裂}{横类}八,MsYjDiNb,xù,CJK-A)
㵱	(氵覀示寸,MsUxLsOc,piǎo,CJK-A)
㵲	(氵{卧人}卌㐄,MsStUxLk,wǔ,CJK-A)
㵳	(氵宀羽彡,MsGgWvFs,liáo,CJK-A)
㵴	(氵{臧字框}臣,MsMuEc,cáng,CJK-A)
㵵	(氵耳又{乑无撇},MsVeTyMs,zòu_jù,CJK-A)
㵶	(氵十戈隹,MsPsAgMi,zuō,CJK-A)
㵷	({辛变}氵辛,SxMsSx,biàn,CJK-A)
㵸	(氵亼吅{扁字心},MsZiPxYc,yào,CJK-A)
㵹	(氵山艹大,MsUsZcId,huán_mò,CJK-A)
㵺	(氵{竹头}白十,MsJuJbPs,pài,CJK-A)
㵻	(氵月臼又,MsFyYjTy,xiū,CJK-A)
㵼	(氵冖臼灬,MsGgYjRh,0,CJK-A)
㵽	(氵田田田,MsCtCtCt,lěi,CJK-A)
㵾	(氵龶{青字底}見,MsJfFyDj,qìng_jìng,CJK-A)
㵿	(氵白白白,MsJbJbJb,xiào,CJK-A)
㶀	(氵月羽彡,MsFyWvFs,jiāo,CJK-A)
㶁	(氵爫寸虎,MsIaOcSh,guó_huò,CJK-A)
㶂	(氵氵黄,MsMsEh,0,CJK-A)
㶃	(氵氵{卧人}灬,MsMsStRh,0,CJK-A)
㶄	(氵門{负字头}臼,MsSmDdYj,yán,CJK-A)
㶅	(氵{臼裂}乂子,MsYjEiHi,xué,CJK-A)
㶆	(氵言耂日,MsDyRlUr,zhū_chú,CJK-A)
㶇	(氵木黄,MsYmEh,héng,CJK-A)
㶈	(氵火火虫,MsRhRhVc,yíng,CJK-A)
㶉	(氵爫幺鸟,MsIaDyOn,xī,CJK-A)
㶊	(氵臣頁,MsEcWy,0,CJK-A)
㶋	(氵业{豕省}生,MsOyHsIs,0,CJK-A)
㶌	(氵耳幺{横类},MsVeDyDi,lián,CJK-A)
㶍	(氵魚羊,MsAvSy,xiǎn,CJK-A)
㶎	(氵罒{横类}辶,MsBsDiJc,huán,CJK-A)
㶏	(氵阝爫心,MsXeIaLx,yīn,CJK-A)
㶐	(氵广亻心,MsBgHrLx,0,CJK-A)
㶑	(氵僉欠,MsVqPq,liàn,CJK-A)
㶒	(氵門馬,MsSmNm,shǎn_shěn_tàn,CJK-A)
㶓	(氵艹{臧字框}臣,MsZcMuEc,cáng,CJK-A)
㶔	(氵罒罒大,MsBsBsId,bèi,CJK-A)
㶕	(氵{竹头}門日,MsJuSmUr,jiǎn,CJK-A)
㶖	(氵亻{竖类}黑,MsHrHsNh,shù,CJK-A)
㶗	({卧人}母糸水,StPmFsMs,fàn_fán,CJK-A)
㶘	(氵{竹头}覀十,MsJuUxPs,diàn,CJK-A)
㶙	(氵氵业生,MsMsOyIs,0,CJK-A)
㶚	(氵覀革月,MsUxRgFy,bà,CJK-A)
㶛	(氵方{卧人}八,MsMfStNb,yú,CJK-A)
㶜	(氵尸䒑刂,MsFsNbNd,0,CJK-A)
㶝	(氵氵广心,MsMsBgLx,0,CJK-A)
㶞	(氵日{衣框}{横类},MsUrQiDi,nǎng,CJK-A)
㶟	(氵田田糸,MsCtCtFs,lěi,CJK-A)
㶠	(氵馬罒{南字心},MsNmBsSy,yì,CJK-A)
㶡	({风省}火,QjRh,dài_huǒ,CJK-A)
㶢	(火九,RhLj,0,CJK-A)
㶣	(干火,ZgRh,chán_yín,CJK-A)
㶤	(火夕,RhVx,chǎo,CJK-A)
㶥	(火干,RhZg,gān,CJK-A)
㶦	(火予,RhOv,jìn,CJK-A)
㶧	(火冂人,RhJkHr,nèn,CJK-A)
㶨	(不灬,RbRh,0,CJK-A)
㶩	(火冖{见字底},RhGgRe,0,CJK-A)
㶪	(不火,RbRh,0,CJK-A)
㶫	(大丷火,IdNbRh,liǎo,CJK-A)
㶬	(火{横类}木,RhDiYm,mò,CJK-A)
㶭	(火幺力,RhDyCl,yǒu,CJK-A)
㶮	({横类}冂人火,DiJkHrRh,0,CJK-A)
㶯	(火卯,RhRm,liù,CJK-A)
㶰	(火甘,RhFg,hán,CJK-A)
㶱	(火木{横类},RhYmDi,0,CJK-A)
㶲	(火用,RhGy,yòng,CJK-A)
㶳	({聿三}土火,WjEtRh,jìn,CJK-A)
㶴	(火夕夕,RhVxVx,chǐ,CJK-A)
㶵	(亻{撇类}士灬,HrTpJsRh,rèn,CJK-A)
㶶	(火冖{衣省},RhGgQi,nóng,CJK-A)
㶷	(火勹日,RhAkUr,0,CJK-A)
㶸	(火力力力,RhClClCl,0,CJK-A)
㶹	(火工水,RhLgMs,hòng,CJK-A)
㶺	(火{横类}大口,RhDiIdKk,tiàn,CJK-A)
㶻	(夂丰灬,JiJfRh,0,CJK-A)
㶼	(火厶矢,RhIsGs,āi_xī,CJK-A)
㶽	(火口冂人,RhKkJkHr,guā,CJK-A)
㶾	(覀{横类}火,UxDiRh,biāo,CJK-A)
㶿	(火十冖子,RhPsGgHi,bó,CJK-A)
㷀	(火火{折类}十,RhRhAePs,qióng,CJK-A)
㷁	(火龴{甬字底},RhIsGy,0,CJK-A)
㷂	(臣又火,EcTyRh,shù,CJK-A)
㷃	(火{镸无厶}{畏字底},RhIcQi,chuǐ,CJK-A)
㷄	(火田木,RhCtYm,huǐ,CJK-A)
㷅	(耳又火,VeTyRh,chǎo,CJK-A)
㷆	(火{撇类}㠯十,RhTpTiPs,fù,CJK-A)
㷇	(夕夕{左字框}火,VxVxPsRh,huī_guài,CJK-A)
㷈	(火大日{折类},RhIdUrAe,è,CJK-A)
㷉	(尸二火寸,FsNeRhOc,wèi,CJK-A)
㷊	(木木灬,YmYmRh,fén,CJK-A)
㷋	(火火火,RhRhRh,tán,CJK-A)
㷌	(火彐冖巾,RhWjGgAj,0,CJK-A)
㷍	(火侖,RhFl,lún,CJK-A)
㷎	(火日勹亾,RhUrAkNw,hè,CJK-A)
㷏	(禾{卧人}十火,BhStPsRh,yǒng,CJK-A)
㷐	(火臼土,RhYjEt,huǐ,CJK-A)
㷑	(火覀土,RhUxEt,0,CJK-A)
㷒	(火田{禺下},RhCtAr,yú,CJK-A)
㷓	(火勹{横两撇}心,RhAkFsLx,zǒng,CJK-A)
㷔	(火爫{竖类}日,RhIaHsUr,yàn,CJK-A)
㷕	(丷酉火,NbByRh,qiú,CJK-A)
㷖	(日火刀口,UrRhNdKk,zhào,CJK-A)
㷗	({撇类}㠯巳火,TpTiVsRh,jiǒng,CJK-A)
㷘	(火厶口木,RhIsKkYm,tái,CJK-A)
㷙	(火䒑{青字底}刂,RhNbFyNd,0,CJK-A)
㷚	(火{亮字头}丁,RhQgPd,0,CJK-A)
㷛	(亻口木灬,HrKkYmRh,0,CJK-A)
㷜	(火亠{亦字底}大,RhLwRhId,0,CJK-A)
㷝	(火穴犬,RhAxAq,0,CJK-A)
㷞	(火厂日子,RhUcUrHi,0,CJK-A)
㷟	(火{撇类}㠯辶,RhTpTiJc,tuì,CJK-A)
㷠	(火火夕㐄,RhRhVxLk,lín,CJK-A)
㷡	(目匚{叚右角}火,EmVkVkRh,jiǒng,CJK-A)
㷢	({差字头}工火,SyLgRh,zhǎ,CJK-A)
㷣	(火{美字头}牛,RhSyXn,xīng,CJK-A)
㷤	(士冖{横类}殳,JsGgDiRs,hù_xuè,CJK-A)
㷥	(火火{折类}{横类},RhRhAeDi,0,CJK-A)
㷦	(耳火灬,VeRhRh,xù,CJK-A)
㷧	(火厂白小,RhUcJbIx,0,CJK-A)
㷨	(火山夂丰,RhUsJiJf,0,CJK-A)
㷩	({撇类}臣己火,TpEcBjRh,0,CJK-A)
㷪	(火隹乃,RhMiDn,cuì,CJK-A)
㷫	(士{眉字框}殳火,JsFsRsRh,qǐng,CJK-A)
㷬	(火艹日大,RhZcUrId,mò,CJK-A)
㷭	(夂丰辶火,JiJfJcRh,0,CJK-A)
㷮	(火{横类}曲日,RhDiEqUr,zāo,CJK-A)
