# simp: ./table/freq_trad.txt
# trad: ./table/freq_trad.txt
# prop: 0.90:0.10
# ./table/freq_trad.txt total freq: 0.99999895000001959300
# ./table/freq_trad.txt total freq: 0.99999895000001959300
的	0.01787414999999999837
不	0.01223464999999999969
一	0.01215471000000000260
我	0.01009245999999999928
是	0.00939337999999999979
人	0.00864362999999999937
了	0.00847873000000000029
有	0.00722389000000000104
大	0.00613302000000000118
來	0.00557873999999999957
在	0.00546825000000000002
國	0.00492543999999999968
上	0.00491725999999999969
子	0.00488803999999999975
生	0.00483646999999999983
們	0.00482454000000000043
他	0.00462312999999999960
中	0.00447740000000000030
時	0.00409786000000000004
這	0.00400711000000000036
小	0.00393686000000000036
地	0.00384588999999999981
到	0.00381598000000000007
出	0.00380809000000000052
天	0.00376041000000000005
以	0.00368995999999999994
學	0.00359044000000000030
可	0.00353701000000000015
會	0.00353026999999999985
家	0.00348889000000000057
自	0.00345507000000000019
個	0.00336204000000000017
成	0.00335977000000000020
下	0.00330852000000000012
心	0.00327490000000000029
年	0.00318508999999999980
然	0.00315385000000000014
要	0.00314198999999999989
過	0.00313686000000000000
得	0.00312291999999999995
去	0.00291635999999999979
能	0.00282117999999999996
就	0.00278432999999999979
好	0.00277207000000000061
後	0.00276904999999999990
著	0.00270830999999999980
你	0.00270623000000000044
發	0.00269790999999999998
那	0.00267666000000000041
動	0.00266044000000000003
開	0.00261894000000000016
也	0.00259430000000000034
看	0.00258983000000000000
道	0.00254525000000000064
多	0.00252822999999999980
臺	0.00252380000000000009
行	0.00250943999999999993
現	0.00249271999999999992
高	0.00249110000000000000
經	0.00248936999999999986
車	0.00248562999999999996
事	0.00243346000000000057
作	0.00241032000000000008
起	0.00240961999999999990
如	0.00239872999999999996
方	0.00238520000000000008
面	0.00231104999999999982
山	0.00227269999999999989
長	0.00225562999999999979
力	0.00225251000000000010
公	0.00224177000000000013
用	0.00216569000000000006
前	0.00212342999999999994
而	0.00203317999999999988
同	0.00201966999999999989
於	0.00200565999999999982
對	0.00200148999999999987
日	0.00199717999999999988
分	0.00199608999999999984
業	0.00196741000000000017
之	0.00196361000000000018
因	0.00195112999999999992
外	0.00193318000000000005
法	0.00192346000000000010
無	0.00191252999999999996
頭	0.00191130000000000011
都	0.00190121999999999991
市	0.00187615999999999998
水	0.00185282999999999997
和	0.00181989999999999995
電	0.00181759000000000022
説	0.00180254000000000004
當	0.00180051000000000017
所	0.00179804000000000010
兒	0.00179209000000000009
文	0.00178902000000000032
意	0.00177891000000000030
手	0.00177648999999999993
回	0.00177496000000000012
情	0.00176925000000000021
民	0.00175785000000000004
新	0.00174899999999999990
明	0.00174734000000000000
定	0.00174354000000000002
為	0.00172437000000000024
全	0.00171466000000000023
想	0.00171361000000000018
教	0.00171166000000000005
氣	0.00170900000000000023
間	0.00170584000000000013
實	0.00170021999999999990
進	0.00169690000000000032
本	0.00168615999999999992
工	0.00167815000000000000
理	0.00167062999999999999
美	0.00166226999999999998
樣	0.00165575000000000010
爲	0.00164017000000000004
老	0.00163932000000000032
果	0.00162498999999999998
主	0.00162474999999999989
知	0.00161842999999999991
重	0.00161213999999999997
體	0.00159004000000000003
只	0.00156448999999999998
說	0.00155112999999999996
相	0.00153988999999999992
還	0.00153218999999999990
物	0.00152863000000000001
身	0.00152836000000000009
點	0.00151523000000000001
見	0.00149706000000000014
什	0.00148342000000000027
此	0.00147828000000000000
性	0.00145031999999999995
活	0.00143040000000000029
加	0.00142912000000000009
代	0.00142238000000000000
門	0.00142211000000000008
麽	0.00142081000000000000
正	0.00141573999999999997
政	0.00141271999999999990
問	0.00141220999999999990
媽	0.00139837000000000013
化	0.00139811000000000015
海	0.00139733000000000001
親	0.00139644000000000009
己	0.00139196000000000003
機	0.00137663999999999994
師	0.00137250999999999996
其	0.00137218999999999991
部	0.00137072999999999991
常	0.00136444999999999991
影	0.00136028999999999989
場	0.00135089999999999993
麼	0.00133552000000000020
花	0.00132685000000000008
合	0.00130819000000000031
世	0.00130740999999999995
西	0.00130520000000000007
灣	0.00130080999999999990
北	0.00129016000000000005
女	0.00128897999999999990
最	0.00128845999999999995
表	0.00127658000000000025
者	0.00127640000000000002
把	0.00127026000000000005
立	0.00126048999999999996
感	0.00124535000000000010
聲	0.00123572000000000005
真	0.00123456999999999994
她	0.00122494000000000032
光	0.00121834999999999999
裏	0.00121546999999999996
但	0.00121535999999999996
又	0.00121370000000000007
少	0.00121276000000000001
色	0.00121155000000000004
太	0.00119417000000000004
種	0.00119056000000000001
告	0.00118187999999999995
今	0.00117814000000000005
從	0.00117562000000000027
很	0.00117275999999999990
度	0.00117207000000000010
風	0.00116554000000000007
書	0.00116245999999999993
話	0.00116073000000000001
些	0.00115783000000000010
期	0.00115585000000000015
關	0.00115245999999999990
十	0.00114134999999999996
裡	0.00114058999999999992
金	0.00113079999999999995
平	0.00112772000000000002
口	0.00112770000000000014
保	0.00112017999999999992
利	0.00111410000000000003
資	0.00111221000000000020
走	0.00110986000000000006
樂	0.00110753999999999996
友	0.00110199999999999990
品	0.00110023000000000022
白	0.00108912000000000006
名	0.00108847000000000002
没	0.00107858999999999993
應	0.00107708000000000001
路	0.00107088999999999991
安	0.00106810000000000000
變	0.00106693000000000001
入	0.00106192999999999999
空	0.00106036999999999993
觀	0.00105955999999999997
東	0.00104678999999999992
爸	0.00104074000000000007
三	0.00103986000000000009
眼	0.00103910000000000005
許	0.00103716000000000008
母	0.00102710999999999992
打	0.00102165000000000003
信	0.00101868000000000011
星	0.00101757999999999992
特	0.00101164000000000007
